Rapport sur le planning individuel,,SG_fichier pour LM Planning individuel full periode de planif,,,,,,,
Période (dates) :,,6/26/17 - 7/9/17,,,,,,,
Site,Fuseau horaire,Equipe,ID employé,Agent,Date,Heures payées,Etat du planning,Heure de début :,Heure de fin :
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,10 Pause AM,2:55 PM,3:10 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Chat Site 1,3:10 PM,4:45 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Sortant S1,4:45 PM,6:00 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,6/27/17,8:33,SG- Telephone 3933_SG CRC Nanterre,8:30 AM,6:00 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Entrant S1,8:30 AM,11:15 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,05 Pause Matin,11:15 AM,11:30 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Entrant S1,11:30 AM,12:25 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Repas 5h,12:25 PM,1:22 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Entrant S1,1:22 PM,4:30 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,10 Pause AM,4:30 PM,4:45 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Entrant S1,4:45 PM,6:00 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,6/28/17,,Jour de repos,,
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,6/29/17,8:48,"SG- Campagne Sortant_SG- CRC Nanterre, SG- Telephone ",8:00 AM,5:45 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Chat Site 1,8:00 AM,9:00 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Sortant S1,9:00 AM,9:45 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,05 Pause Matin,9:45 AM,10:00 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Entrant S1,10:00 AM,11:00 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Sortant S1,11:00 AM,12:00 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Repas 5h,12:00 PM,12:57 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Sortant S1,12:57 PM,2:00 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Entrant S1,2:00 PM,3:00 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,10 Pause AM,3:00 PM,3:15 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Entrant S1,3:15 PM,4:45 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Chat Site 1,4:45 PM,5:45 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,6/30/17,8:48,SG- Telephone 3933_SG CRC Nanterre,9:15 AM,7:00 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Entrant S1,9:15 AM,10:45 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,05 Pause Matin,10:45 AM,11:00 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Entrant S1,11:00 AM,12:00 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Repas 5h,12:00 PM,12:57 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Entrant S1,12:57 PM,4:45 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,10 Pause AM,4:45 PM,5:00 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Entrant S1,5:00 PM,7:00 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,7/1/17,3:48,SG- Campagne Sortant_SG- CRC Nanterre,8:00 AM,12:03 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Sortant S1,8:00 AM,10:45 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Pause Samedi,10:45 AM,11:00 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Sortant S1,11:00 AM,12:03 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,7/2/17,,Jour de repos,,
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,7/3/17,8:48,SG- Telephone 3933_SG CRC Nanterre,9:30 AM,7:15 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Entrant S1,9:30 AM,11:15 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,05 Pause Matin,11:15 AM,11:30 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Entrant S1,11:30 AM,1:00 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Repas 5h,1:00 PM,1:57 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Entrant S1,1:57 PM,5:15 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,10 Pause AM,5:15 PM,5:30 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Entrant S1,5:30 PM,7:15 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,7/4/17,9:03,"SG- Campagne Sortant_SG- CRC Nanterre, SG- Telephone ",8:00 AM,6:00 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Sortant S1,8:00 AM,9:00 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Chat Site 1,9:00 AM,9:30 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,05 Pause Matin,9:30 AM,9:45 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Chat Site 1,9:45 AM,10:00 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Sortant S1,10:00 AM,11:15 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Chat Site 1,11:15 AM,12:15 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Repas 5h,12:15 PM,1:12 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Chat Site 1,1:12 PM,2:15 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Entrant S1,2:15 PM,3:30 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Chat Site 1,3:30 PM,3:55 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,10 Pause AM,3:55 PM,4:10 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Chat Site 1,4:10 PM,4:30 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Sortant S1,4:30 PM,6:00 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,7/5/17,,Jour de repos,,
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,7/6/17,8:48,SG- Telephone 3933_SG CRC Nanterre,8:45 AM,6:30 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Entrant S1,8:45 AM,11:00 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,05 Pause Matin,11:00 AM,11:15 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Entrant S1,11:15 AM,12:00 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Repas 5h,12:00 PM,12:57 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Entrant S1,12:57 PM,4:15 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,10 Pause AM,4:15 PM,4:30 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Entrant S1,4:30 PM,6:30 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,7/7/17,8:33,SG- Telephone 3933_SG CRC Nanterre,8:00 AM,5:30 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Entrant S1,8:00 AM,9:00 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,05 Pause Matin,9:00 AM,9:15 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Entrant S1,9:15 AM,12:10 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Repas 5h,12:10 PM,1:07 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Entrant S1,1:07 PM,4:00 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,10 Pause AM,4:00 PM,4:15 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Entrant S1,4:15 PM,5:30 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,7/8/17,3:48,SG- Campagne Sortant_SG- CRC Nanterre,8:00 AM,12:03 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Sortant S1,8:00 AM,10:45 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Pause Samedi,10:45 AM,11:00 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,,,Sortant S1,11:00 AM,12:03 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,34,JPAgent34 JPAgent34,7/9/17,,Jour de repos,,
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,6/26/17,9:03,"SG- Campagne Sortant_SG- CRC Nanterre, SG- Chat Nanterre",9:15 AM,7:15 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Chat Site 1,9:15 AM,10:15 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,05 Pause Matin,10:15 AM,10:30 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Sortant S1,10:30 AM,11:15 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Repas 5h,11:15 AM,12:12 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Chat Site 1,12:12 PM,2:00 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Sortant S1,2:00 PM,3:45 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,10 Pause AM,3:45 PM,4:00 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Sortant S1,4:00 PM,4:15 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Chat Site 1,4:15 PM,5:15 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Sortant S1,5:15 PM,6:15 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Chat Site 1,6:15 PM,7:15 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,6/27/17,8:48,SG- Telephone 3933_SG CRC Nanterre,8:15 AM,6:00 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Entrant S1,8:15 AM,11:00 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,05 Pause Matin,11:00 AM,11:15 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Entrant S1,11:15 AM,12:10 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Repas 5h,12:10 PM,1:07 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Entrant S1,1:07 PM,3:45 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,10 Pause AM,3:45 PM,4:00 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Entrant S1,4:00 PM,6:00 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,6/28/17,8:33,SG- Telephone 3933_SG CRC Nanterre,8:30 AM,6:00 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Entrant S1,8:30 AM,9:30 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,05 Pause Matin,9:30 AM,9:45 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Entrant S1,9:45 AM,12:05 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Repas 5h,12:05 PM,1:02 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Entrant S1,1:02 PM,3:30 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,10 Pause AM,3:30 PM,3:45 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Entrant S1,3:45 PM,6:00 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,6/29/17,,Jour de repos,,
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,6/30/17,8:48,SG- Telephone 3933_SG CRC Nanterre,8:30 AM,6:15 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Entrant S1,8:30 AM,9:30 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,05 Pause Matin,9:30 AM,9:45 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Entrant S1,9:45 AM,12:10 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Repas 5h,12:10 PM,1:07 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Entrant S1,1:07 PM,4:30 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,10 Pause AM,4:30 PM,4:45 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Entrant S1,4:45 PM,6:15 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,7/1/17,3:48,SG- Telephone 3933_SG CRC Nanterre,8:00 AM,12:03 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Entrant S1,8:00 AM,9:30 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Pause Samedi,9:30 AM,9:45 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Entrant S1,9:45 AM,12:03 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,7/2/17,,Jour de repos,,
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,7/3/17,8:48,SG- Telephone 3933_SG CRC Nanterre,9:30 AM,7:15 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Entrant S1,9:30 AM,10:30 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,05 Pause Matin,10:30 AM,10:45 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Entrant S1,10:45 AM,11:40 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Repas 5h,11:40 AM,12:37 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Entrant S1,12:37 PM,5:30 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,10 Pause AM,5:30 PM,5:45 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Entrant S1,5:45 PM,7:15 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,7/4/17,9:03,"SG- Campagne Sortant_SG- CRC Nanterre, SG- Telephone ",8:00 AM,6:00 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Chat Site 1,8:00 AM,9:00 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Sortant S1,9:00 AM,9:30 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,05 Pause Matin,9:30 AM,9:45 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Sortant S1,9:45 AM,10:00 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Entrant S1,10:00 AM,11:00 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Repas 5h,11:00 AM,11:57 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Chat Site 1,11:57 AM,1:45 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Sortant S1,1:45 PM,3:15 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,10 Pause AM,3:15 PM,3:30 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Sortant S1,3:30 PM,5:00 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Chat Site 1,5:00 PM,6:00 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,7/5/17,8:33,SG- Telephone 3933_SG CRC Nanterre,8:45 AM,6:15 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Entrant S1,8:45 AM,11:10 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,05 Pause Matin,11:10 AM,11:25 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Entrant S1,11:25 AM,12:10 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Repas 5h,12:10 PM,1:07 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Entrant S1,1:07 PM,4:45 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,10 Pause AM,4:45 PM,5:00 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Entrant S1,5:00 PM,6:15 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,7/6/17,,Jour de repos,,
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,7/7/17,8:48,"SG- Campagne Sortant_SG- CRC Nanterre, SG- Telephone ",8:30 AM,6:15 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Sortant S1,8:30 AM,9:30 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,05 Pause Matin,9:30 AM,9:45 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Entrant S1,9:45 AM,12:15 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Sortant S1,12:15 PM,1:20 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Repas 5h,1:20 PM,2:17 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Entrant S1,2:17 PM,4:30 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,10 Pause AM,4:30 PM,4:45 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Entrant S1,4:45 PM,5:15 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Sortant S1,5:15 PM,6:15 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,7/8/17,3:48,SG- Campagne Sortant_SG- CRC Nanterre,8:00 AM,12:03 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Sortant S1,8:00 AM,10:45 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Pause Samedi,10:45 AM,11:00 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,,,Sortant S1,11:00 AM,12:03 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,35,JPAgent35 JPAgent35,7/9/17,,Jour de repos,,
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,36,JPAgent36 JPAgent36,6/26/17,8:48,SG- Telephone 3933_SG CRC Nanterre,9:15 AM,7:00 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,36,JPAgent36 JPAgent36,,,Entrant S1,9:15 AM,11:00 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,36,JPAgent36 JPAgent36,,,05 Pause Matin,11:00 AM,11:15 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,36,JPAgent36 JPAgent36,,,Entrant S1,11:15 AM,12:35 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,36,JPAgent36 JPAgent36,,,Repas 5h,12:35 PM,1:32 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,36,JPAgent36 JPAgent36,,,Entrant S1,1:32 PM,4:15 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,36,JPAgent36 JPAgent36,,,10 Pause AM,4:15 PM,4:30 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,36,JPAgent36 JPAgent36,,,Entrant S1,4:30 PM,7:00 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,36,JPAgent36 JPAgent36,6/27/17,9:03,"SG- Campagne Sortant_SG- CRC Nanterre, SG- Chat Nanterre",9:15 AM,7:15 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,36,JPAgent36 JPAgent36,,,Chat Site 1,9:15 AM,10:15 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,36,JPAgent36 JPAgent36,,,05 Pause Matin,10:15 AM,10:30 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,36,JPAgent36 JPAgent36,,,Chat Site 1,10:30 AM,11:15 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,36,JPAgent36 JPAgent36,,,Repas 5h,11:15 AM,12:12 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,36,JPAgent36 JPAgent36,,,Sortant S1,12:12 PM,1:45 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,36,JPAgent36 JPAgent36,,,Chat Site 1,1:45 PM,3:00 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,36,JPAgent36 JPAgent36,,,Sortant S1,3:00 PM,4:00 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,36,JPAgent36 JPAgent36,,,Chat Site 1,4:00 PM,4:15 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,36,JPAgent36 JPAgent36,,,10 Pause AM,4:15 PM,4:30 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,36,JPAgent36 JPAgent36,,,Chat Site 1,4:30 PM,5:00 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,36,JPAgent36 JPAgent36,,,Sortant S1,5:00 PM,7:15 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,36,JPAgent36 JPAgent36,6/28/17,,Jour de repos,,
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,36,JPAgent36 JPAgent36,6/29/17,8:33,SG- Telephone 3933_SG CRC Nanterre,8:45 AM,6:15 PM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,36,JPAgent36 JPAgent36,,,Entrant S1,8:45 AM,10:15 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,36,JPAgent36 JPAgent36,,,05 Pause Matin,10:15 AM,10:30 AM
SG- Site1,ECT,SG_CRC Site1 TC2 4.5j,36,JPAgent36 JPAgent36,,,Entrant S1,10:30 AM,11:45 AM
